ProductName:,item,GenericName,Code,Department,DosageForm:,presentation,unit_quantity,Category,full_pack,Vendor
PYRIDOXINE,PYRIDOXINE TABS 50MG X 1000 {NEW DIVINE} ,Pyridoxine,7727,Pharmacy,TABLETS,PCS,1,,1000,
PYROX COMBI,PYROX COMBI TABS X 42,,8.90604E+12,Pharmacy,TABLETS,PACK,,,1,
PYROX,PYROX TABS 20MG X 14,,1007799,Pharmacy,TABLETS,PACK,,,1,
PYTHROCIN,PYTHROCIN SUSP 200MG 30ML,Azithromycin,6011531,Pharmacy,SUSPENSION,BOTTLE,30ML,,1,
PYTHROCIN,PYTHROCIN TABS 500MG X 10,,6011281,Pharmacy,TABLETS,PACK,,,1,
Q SECRET PLUS LOTION,Q SECRET PLUS LOTION X 1,,6009031,Supermarket,,JAR,,,1,
Q SOFT ADULT PAMPERS,Q SOFT ADULT PAMPERS (MEDIUM),,6009518,Supermarket,,PACK,,,1,
Q10 PLUS,Q10 PLUS(HOVID) CAP X 60,,9.5561E+12,Pharmacy,,BOTTLE,,,1,
Q7 BATH GEL,Q7 BATH GEL 1200ML,,6.156E+12,Supermarket,,JAR,,,1,
Q7 CARROT SOAP,Q7 CARROT SOAP X 1,,6009028,Supermarket,,SOAP TABLET,,,1,
Q7 LoTION(NAKED),Q7 LOTION(NAKED) X 1,,6010829,Supermarket,,JAR,,,1,
q7 lotion(packed),Q7 LOTION(PACKED) X 1,,6009475,Supermarket,,JAR,,,1,
Q7 PAPAYA LOTION,Q7 PAPAYA LOTION X 1,,6009051,Supermarket,,JAR,,,1,
q7 papaya lotion(packed),Q7 PAPAYA LOTION(PACKED) X 1,,6009474,Supermarket,,JAR,,,1,
q7 papaya soap,Q7 PAPAYA SOAP X 1,,6009440,Supermarket,,SOAP TABLET,,,1,
Q-7 PARIS LOTION,Q-7 PARIS LOTION X 1,,6009729,Supermarket,,JAR,,,1,
Q7 SERUM,Q7 SERUM X 1,,6011805,Supermarket,,PACK,,,1,
Q7 SKIN CLEAR LOTION,Q7 SKIN CLEAR LOTION,,145789,Supermarket,,JAR,,,1,
Q7 WHITENIG LOTION (ALMOND OIL) 500ML,Q7 WHITENIG LOTION (ALMOND OIL) 500ML,,16262,Supermarket,,JAR,,,1,
Q7 WHITENING LOTION (CARROT) 500ml,Q7 WHITENING LOTION (CARROT) 500ML,,5.06047E+12,Supermarket,,JAR,,,1,
qaulity mouth rinse,QAULITY MOUTH RINSE X 1,,14102,Supermarket,,JAR,1,,1,
QCEPH X 100,QCEPH X 100 TABS 500MG,,1007758,Pharmacy,TABLETS,PACK,,,1,
QEI + SOAP,QEI + SOAP 200G,,98864005316,Supermarket,,SOAP TABLET,200G,,1,
QEI HAND CREAM,QEI HAND CREAM X 1,,17270,Supermarket,CREAM,TUBE,,,1,
QEI PARIS SERUN 50ML,QEI PARIS SERUN 50ML,,98864005170,Supermarket,,BOTTLE,,,1,
QEI+ LIQUID BATH GEL,QEI+ LIQUID BATH GEL 1200ML,,1009108,Supermarket,,JAR,1200ML,,1,
QEI+ TUBE 50ML,QEI+ TUBE 50ML,,15868,Supermarket,,TUBE,,,1,
QEI+CARROT LOTION 500ML,QEI+CARROT LOTION 500ML,,98864005149,Supermarket,,JAR,,,1,GRACIOUS JOBIZ COSMETICES LIMITED
QEI+PARIS (PACKED) 500ML X 1,QEI+PARIS (PACKED) 500ML X 1,,16470,Supermarket,,JAR,,,1,
QEI+PARIS (PRIVILEGE) LOTION,QEI+PARIS (PRIVILEGE) LOTION,,15817,Supermarket,LOTION,JAR,,,1,
QINGHAO,QINGHAO CAPS  X 10,,15403,Pharmacy,CAPSULES,JAR,10,,10,
q-slep,Q-SLEP CAPS  X 60,,6012033,Pharmacy,CAPSULES,JAR,1,,60,
q-slep,Q-SLEP CAPS X 10,,,Pharmacy,CAPSULES,PACK,,,1,MAY & BAKER NIGERIA PLC
QUADRICLEAR,QUADRICLEAR CREAM 30GM X 12,,6011119,Pharmacy,CREAM,TUBE,,,1,
QuAKER OATS QUICK,QUAKER OATS QUICK 4.08KG,,16911,Supermarket,,PACK,,,1,
Quaker Oats REFIL,QUAKER OATS REFIL 500G,,5.00011E+12,Supermarket,,SACHET,500G,,1,
Quaker Oats TIN,QUAKER OATS TIN 500G,,8.7101E+12,Supermarket,,TIN,500G,,1,
QUALITEA B/S,QUALITEA B/S X 1,,4.79101E+12,Supermarket,,PACK,,,1,
qualitea s/s,QUALITEA S/S X 1,,4.79101E+12,Supermarket,,PACK,,,1,
QuALITY MOUTH RINSE 1LTR,QUALITY MOUTH RINSE 1LTR,,15865,Supermarket,,JAR,,,1,
QUARIMU PERFUME,QUARIMU PERFUME X 1,,6009574,Supermarket,,PACK,,,1,
QUEEN  HELEN EGG YOLK SOAP 150GM,QUEEN  HELEN EGG YOLK SOAP 150GM X 1,,6010047,Supermarket,,SOAP TABLET,,,1,
QUEEN BEE HONEY,QUEEN BEE HONEY,,16412,Supermarket,,BOTTLE,,,1,
QuEEN HELEN APRICOT SCRUB,QUEEN HELEN APRICOT SCRUB,,15859,Supermarket,,JAR,,,1,
QuEEN HELEN CHOLESTROL HAIR CONDT425.2G,QUEEN HELEN CHOLESTROL HAIR CONDT425.2G,,15397,Supermarket,CREAM,JAR,,,1,
QUEEN HELEN EGG YOLK LOTION,QUEEN HELEN EGG YOLK LOTION X 1,,6011325,Supermarket,,JAR,,,1,
QUEEN HELEN EGG YOLK TUBE,QUEEN HELEN EGG YOLK TUBE X 1,,6010322,Supermarket,,TUBE,,,1,
queen helen liquid bath,QUEEN HELEN LIQUID BATH X 1,,6011000,Supermarket,,JAR,,,1,
QUEEN HELEN MASQUE,QUEEN HELEN MASQUE X 1,,13728,Supermarket,,BOTTLE,1,,1,
QUEEN HELEN TONE EFFECT BODY LOTION 250ML,QUEEN HELEN TONE EFFECT BODY LOTION 250ML,,1006631,Supermarket,,PACK,,,1,
QUEEN LADY SANITARY PAD,QUEEN LADY SANITARY PAD X 1,,,Supermarket,,PACK,,,1,EDU BRAZIL INT'L
quetiapine,QUETIAPINE (TEVA)  TABS 100MG X 60,,,Pharmacy,TABLETS,BLISTER,20,,60,ONYI-JEK GLOBAL RESOURCES
quetiapine,QUETIAPINE TABS 300MG X 60 [UK] ,,,Pharmacy,TABLETS,BLISTER,15,,60,
QuICK CLEAR FACIAL CREAM (TUBE),QUICK CLEAR FACIAL CREAM (TUBE) 30G,,15755,Supermarket,,JAR,30G,,1,
QUICK RELIEF,QUICK RELIEF CREAM ,,9666,Pharmacy,CREAM,TUBE,1,,1,
quick white lotion,QUICK WHITE LOTION 300ML,,6011625,Supermarket,,PACK,300ml,,1,
QUIFLOXIN PLUS,QUIFLOXIN PLUS EYE DROPS 5ML X 1,,6010574,Pharmacy,EYE DROPS,PACK,,,1,
QuINCEF,QUINCEF SYR 125MG/5ML,,1007775,Pharmacy,SYRUP,BOTTLE,,,1,
QUINCEF X 10,QUINCEF X 10 TABS 500MG,,11019,Pharmacy,TABLETS,PACK,,,1,
quinine,QUININE (MULTICOY)  TABS  X 20,,6011483,Pharmacy,TABLETS,BLISTER,10,,20,
quinine,QUININE (MULTICOY)  TABS 300MG X 100,,6010809,Pharmacy,TABLETS,BLISTER,10,,100,
quinine,QUININE (UNBRANDED)  INJ  X 100,,1783,Pharmacy,INJECTION (POWDER),AMPOULES,1,,100,
QUININE,QUININE (UNBRANDED)  TABS  X 500,Quinine,5.06002E+12,Pharmacy,TABLETS,PCS,1,,500,
QUININE SULPHATE,QUININE SULPHATE 300MG TAB  X 10 (BLISTER),,6539,Pharmacy,TABLETS,BLISTER,10,,100,
QUININE SULPHATE(MULTICOY),QUININE SULPHATE(MULTICOY) TABS  X 20,,6010242,Pharmacy,TABLETS,BLISTER,10,,20,
quinine,QUININE SYR  200ML,,5833,Pharmacy,SYRUP,BOTTLE,200ML,,1,
QUINTOR,QUINTOR TABS 500MG X 10,,6292,Pharmacy,TABLETS,PACK,1,,10,
quinykid,QUINYKID SYR 100MG/5ML X 1,,6012312,Pharmacy,SYRUP,BOTTLE,,,1,
QVEXYL,QVEXYL TABS 2.5MG/500MG X 30,,15198,Pharmacy,TABLETS,BLISTER,3,,30,
QVEXYL,QVEXYL TABS 5MG/500MG X 30,,15199,Pharmacy,TABLETS,BLISTER,3,,30,
R.JELINEK WINE,R.JELINEK WINE 0.5L,,6011755,Supermarket,,BOTTLE,,,1,
RABEC,RABEC TABS 20MG X 30,,6012689,Pharmacy,TABLETS,BLISTER,10,,30,
RABEDUS,RABEDUS X 1,,6012589,Pharmacy,,PACK,,,1,
RABEFAST,RABEFAST TABS  X 30,,6012703,Pharmacy,TABLETS,BLISTER,10,,30,
RABEFAST,RABEFAST TABS 200MG X 100,,6008652,Pharmacy,TABLETS,SACHET,10,,100,
rabesam,RABESAM TABS 20MG X 20,,6012315,Pharmacy,TABLETS,BLISTER,10,,20,
rabies vaccine,RABIES VACCINE INJ  1ML,,,Pharmacy,INJECTION (SOLUTION),VIALS,1ml,,1,
RABILOC,RABILOC TABS 20MG,,8409,Pharmacy,TABLETS,PACK,,,1,
RABIPUR (ANTIRABIES),RABIPUR (ANTIRABIES) INJ  X 1,,11835,Pharmacy,INJECTION (SOLUTION),VIALS,1,,1,
RABITAB,RABITAB TABS 20MG X 10,,6012687,Pharmacy,TABLETS,PACK,,,1,
racing powder b/s,RACING POWDER B/S X 1,,6009437,Supermarket,,JAR,,,1,
RACING ROCKET,RACING ROCKET,,1008206,Supermarket,,PACK,,,1,DENCO INVESTMENT LTD
RADIANCE  LOTION 500ML,RADIANCE  LOTION 500ML,,15756,Supermarket,,JAR,,,1,
RADIANCE CREAM FADE,RADIANCE CREAM FADE 175G,,13190,Supermarket,,JAR,175G,,1,
RADIANCE FADE CREAM,RADIANCE FADE CREAM 275G,,13706,Supermarket,,BOTTLE,275G,,1,
RADIANCE LOTION,RADIANCE LOTION 250ML,,12987,Supermarket,,BOTTLE,250ML,,1,
RADIANCE LOTION,RADIANCE LOTION 350ML,,13307,Supermarket,,BOTTLE,350ML,,1,
RADIKLO forte,RADIKLO FORTE TABS  X 100,,15023,Pharmacy,TABLETS,PACK,10,,100,
RADIKLO,RADIKLO TABS 100MG,Diclofenac Potassium,14968,Pharmacy,TABLETS,PACK,,,1,
RADIKLO,RADIKLO TABS 50MG,Diclofenac Potassium,8.90418E+12,Pharmacy,TABLETS,PACK,,,1,SEAGREEN PHARMACEUTICALS LTD.
RADO WRIST WATCH,RADO WRIST WATCH X 1,,6010334,Supermarket,,PCS,,,1,
RADOFLOX,RADOFLOX TABS 200MG X 10,,8.90418E+12,Pharmacy,TABLETS,PACK,,,1,
RAFEN,RAFEN  200MG TAB X 30,,9151,Pharmacy,TABLETS,BLISTER,10,,30,
raid 750ml,RAID 750ML X 1,,,Supermarket,,CAN,1,,1,QuICickconnect International Company
RAID INSECTICIDE,RAID INSECTICIDE 300ML,,5.01018E+12,Supermarket,,SPRAY CAN,300ML,,1,
RAID INSECTICIDE,RAID INSECTICIDE 520ML,,5.01018E+12,Supermarket,,TIN,520ML,,1,
RAID REFILL,RAID REFILL 1L,,5.01018E+12,Supermarket,,TIN,1L,,1,
RAIN SOUL,RAIN SOUL   X 30,,6013222,Pharmacy,,SACHET,1,,30,
RAIYA TOOTH PASTE,RAIYA TOOTH PASTE,,16502,Supermarket,,TUBE,,,1,
RALBEN,RALBEN TABS 200MG X 2,,8.90418E+12,Pharmacy,TABLETS,PACK,2,,2,
RAMBO INSECT POWDER 100G,RAMBO INSECT POWDER 100G,,5.06015E+12,Supermarket,,JAR,,,1,
RaMBO INSECTICIDE 405ML,RAMBO INSECTICIDE 405ML X 1,,,Supermarket,,CAN,,,1,IKPOS DE BRIGHT NIG.ENT
rambo insecticide 650ml,RAMBO INSECTICIDE 650ML X 1,,5.06015E+12,Supermarket,,SPRAY CAN,,,1,
RAMBO INSETICIDE,RAMBO INSETICIDE 300ML,,5.06015E+12,Supermarket,,JAR,300ML,,1,
RAMI SIRDIS,RAMI SIRDIS TABS X 30,,6012264,Pharmacy,TABLETS,PACK,,,1,
ramicard,RAMICARD TABS 10MG X 30,,6012190,Pharmacy,TABLETS,BLISTER,10,,30,
ramicard,RAMICARD TABS 2.5MG X 30,,6010253,Pharmacy,TABLETS,BLISTER,10,,30,
ramicard,RAMICARD TABS 5MG X 30,,6010252,Pharmacy,TABLETS,BLISTER,10,,30,
ramipril,RAMIPRIL (ACCORD)  TABS 10MG X 28,,,Pharmacy,TABLETS,BLISTER,14,,28,
RAMIPRIL,RAMIPRIL (LIFEBACK)  TABS 10MG X 28,,6013105,Pharmacy,TABLETS,BLISTER,14,,28,
ramipril,RAMIPRIL (MULTICHRIS)  TABS 10MG X 28,,6012670,Pharmacy,TABLETS,BLISTER,14,,28,
ramipril,RAMIPRIL (MULTICHRIS)  TABS 5MG X 28,,6012671,Pharmacy,TABLETS,BLISTER,14,,28,
RAMIPRIL (WOCKHARDT),RAMIPRIL (WOCKHARDT) TABS 5MG X 28,,6012397,Pharmacy,TABLETS,BLISTER,14,,28,
ramipril,RAMIPRIL CAPS 5MG X 28 [TEVA] ,Ramipril,5.01701E+12,Pharmacy,CAPSULES,BLISTER,14,,28,
RAMIPRIL,RAMIPRIL TABS 10MG X 28 [TEVA] ,Ramipril,5.01701E+12,Pharmacy,TABLETS,BLISTER,14,,28,
ramipril,RAMIPRIL TABS 10MG X 30 {SIVO} ,,6011940,Pharmacy,TABLETS,BLISTER,10,,30,
ramipril,RAMIPRIL TABS 2.5MG X 28 [TEVA] ,Ramipril,6011181,Pharmacy,TABLETS,BLISTER,14,,28,
ramipril,RAMIPRIL TABS 5MG X 28 {ACTAVIS} ,,6008786,Pharmacy,TABLETS,PACK,28,,28,
ramipril,RAMIPRIL TABS 5MG X 30 {SIVO} ,,6012384,Pharmacy,TABLETS,PACK,30,,30,
RAMITACE,RAMITACE TABS 2.5MG X 30,,11298,Pharmacy,TABLETS,BLISTER,10,,30,
RAMITACE,RAMITACE TABS 5MG X 30,,1001307,Pharmacy,TABLETS,BLISTER,10,,30,
RAMIVAN,RAMIVAN TABS 150MG X 100,,6008922,Pharmacy,TABLETS,PACK,100,,100,
RAMIVAN,RAMIVAN TABS 300MG X 100,,6008918,Pharmacy,TABLETS,PACK,100,,100,
RAMIZ,RAMIZ TABS 10MG X 30,,6008848,Pharmacy,TABLETS,BLISTER,10,,30,
RAMIZ,RAMIZ TABS 5MG X 30,,8.90605E+12,Pharmacy,TABLETS,BLISTER,10,,30,
ramluvasc,RAMLUVASC TABS 5MG X 28,,6011315,Pharmacy,TABLETS,BLISTER,14,,28,
Rams condom,RAMS CONDOM (PACK OF 3),,6009322,Supermarket,,PACK,,,1,
rams para jar,RAMS PARA JAR TABS 500MG X 1000,,6009323,Pharmacy,TABLETS,JAR,1000,,1000,
ramsgate nylon(big size),RAMSGATE NYLON(BIG SIZE) X 100,,,Pharmacy,,PACK,,,1,polymer
ramsgate nylon(small size),RAMSGATE NYLON(SMALL SIZE) X 100,,,Pharmacy,,PACK,,,1,polymer
RANCOTRIM FORTE,RANCOTRIM FORTE TABS 960MG X 10,Cotrimoxazole,4907,Pharmacy,TABLETS,PACK,,,1,
RANCOTRIM,RANCOTRIM SYR 50ML X 1,,6013366,Pharmacy,SYRUP,BOTTLE,1,,1,
RANFERON 12,RANFERON 12 SYR 100ML,,8011,Pharmacy,SYRUP,BOTTLE,,,1,
RANFERON 12,RANFERON 12 SYR 200ML,,1009057,Pharmacy,SYRUP,BOTTLE,,,1,
RANFERON 12,RANFERON 12 SYR 750ML,,9907,Pharmacy,SYRUP,BOTTLE,,,1,
RANFERON,RANFERON CAPS  X 120,,1396,Pharmacy,CAPSULES,BLISTER,10,,120,
RANICEF,RANICEF TABS 300MG X 10,Cefdinir,6012322,Pharmacy,TABLETS,PACK,10,,10,
RANITIDINE,RANITIDINE (MULTICOY)   300MG X 100,,6010624,Pharmacy,,BLISTER,10,,100,
RANITIDINE(MULTICOY),RANITIDINE(MULTICOY) TABS 150MG X 100 {YSP} ,,8600,Pharmacy,TABLETS,FOIL STRIP,10,,100,
RANIVAN,RANIVAN TABS 300MG X 100,Ranitidine,1009058,Pharmacy,TABLETS,FOIL STRIP,10,,100,
RANOPHAGE,RANOPHAGE TABS 1000MG X 20,,6008841,Pharmacy,TABLETS,BLISTER,10,,20,
RANOPRIL,RANOPRIL  5MG TAB X 10,Captopril,4911,Pharmacy,TABLETS,PACK,10,,10,
RANOPRIL,RANOPRIL TABS 10MG X 30,Lisinopril,4909,Pharmacy,TABLETS,BLISTER,10,,30,
RANOPRIL,RANOPRIL TABS 20MG X 50,Lisinopril,4910,Pharmacy,TABLETS,BLISTER,5,,50,
RANOXYL,RANOXYL SUSP  100ML,Amoxicillin,4914,Pharmacy,SUSPENSION,BOTTLE,100ML,,1,
RAPID CLAIR CREAM TUBE 30G X 1,RAPID CLAIR CREAM TUBE 30G X 1,,6010006,Supermarket,,TUBE,,,1,
RAPID CLEAR 7-7 WHITENING LOTION,RAPID CLEAR 7-7 WHITENING LOTION 410ML,,17249,Supermarket,LOTION,JAR,,,1,
RAPID CLEAR SOAP,RAPID CLEAR SOAP 80G,,16603,Supermarket,,SOAP TABLET,80G,,1,
RAPID WHITE  LIGHTENING CREAM 500ML,RAPID WHITE  LIGHTENING CREAM 500ML X 1,,6010018,Supermarket,,PACK,,,1,
RAPID WHITE (CARROT) SHOWER BATH 1350ML,RAPID WHITE (CARROT) SHOWER BATH 1350ML X 1,,6010026,Supermarket,,JAR,,,1,
RAPID WHITE DAY & NIGHT CREAM,RAPID WHITE DAY & NIGHT CREAM X 1,,6009821,Supermarket,,JAR,,,1,
RAPID WHITE LOTION,RAPID WHITE LOTION 400ML,,6.95734E+12,Supermarket,LOTION,PACK,,,1,
RAPID WHITE OIL,RAPID WHITE OIL 50ML,,6010850,Supermarket,,JAR,50ML,,1,
rapid white shirly,RAPID WHITE SHIRLY X 1,,6010388,Supermarket,,JAR,,,1,
RAPID WHITE SOAP S/S,RAPID WHITE SOAP S/S X 1,,6009768,Supermarket,,SOAP TABLET,,,1,
RAPID WHITE TRANSPARENT SOAP,RAPID WHITE TRANSPARENT SOAP,,6.95734E+12,Supermarket,,PACK,,,1,GRACIOUS JOBIZ COSMETICES LIMITED
rapid white tube,RAPID WHITE TUBE X 1,,6010256,Supermarket,,TUBE,,,1,
RAPID WHITENING CREAM,RAPID WHITENING CREAM X 1,,6009725,Supermarket,,TUBE,,,1,
RAPIDCLAV,RAPIDCLAV TABS 625MG X 14,,9963,Pharmacy,TABLETS,PACK,,,1,
RAPIDFLOX,RAPIDFLOX EYE/EAR DROPS 0.3% X 1,,6011184,Pharmacy,EYE/EAR DROPS,BOTTLE,1,,1,
RAPIDFLOX,RAPIDFLOX TABS 500MG,,6480,Pharmacy,TABLETS,PACK,,,1,
raprox,RAPROX TABS 500MG X 20,Naproxen,15062,Pharmacy,TABLETS,PACK,,,1,
RAT GUM,RAT GUM,,15840,Supermarket,,PACK,,,1,
RATENOL,RATENOL TABS 50MG X 28,,6008968,Pharmacy,TABLETS,BLISTER,14,,28,
RATTLE SET,RATTLE SET X 1,,6011354,Supermarket,,PACK,,,1,
RAVE BODY SPRAY,RAVE BODY SPRAY X 1,,6011406,Supermarket,,SPRAY CAN,,,1,
RAVIMAL,RAVIMAL CAPLET 80/480MG X 6,,6009091,Pharmacy,CAPLET,PACK,6,,6,MIRAL PHARM LIMITED
RAVIMAL JUNIOR,RAVIMAL JUNIOR TABS X 1,,6011154,Pharmacy,TABLETS,PACK,,,1,
RAVIMAL,RAVIMAL SYR X 1,,6010741,Pharmacy,SYRUP,BOTTLE,,,1,
Rayglo S&V,RAYGLO S&V TABS 5MG X 30,,4663,Pharmacy,TABLETS,JAR,,,1,
RAYGLO,RAYGLO TABS 5MG X 30,,6164,Pharmacy,TABLETS,BOTTLE,,,1,
RAZAC HAND AND BODY LOTION,RAZAC HAND AND BODY LOTION 473ML,,46915412347,Supermarket,CREAM,JAR,,,1,
RAZITRO,RAZITRO CAPS 250MG X 6,,8.90418E+12,Pharmacy,CAPSULES,PACK,6,,6,SEAGREEN PHARMACEUTICALS LTD.
razotran,RAZOTRAN CAPS 500MG X 100,,6011477,Pharmacy,CAPSULES,BLISTER,10,,100,
RDL BABY FACE CLEANSER,RDL BABY FACE CLEANSER 250ML,,15456,Supermarket,,BOTTLE,250ML,,1,
read a dream insecticide 300ml,READ A DREAM INSECTICIDE 300ML X 1,,6009534,Supermarket,,JAR,,,1,
READ A DREAM INSECTICIDE,READ A DREAM INSECTICIDE 600ML,,6.93334E+12,Supermarket,,TIN,,,1,
REAL EXTRA,REAL EXTRA TABS  X 100,,6011997,Pharmacy,TABLETS,PACK,10,,100,
REAL MILK  REFIL,REAL MILK  REFIL 400G,,6.033E+12,Supermarket,,PACK,,,1,
realflex,REALFLEX TABS  X 30,,6008983,Pharmacy,TABLETS,BLISTER,10,,30,
REALLY EXTRA,REALLY EXTRA TABS  X 100,,6011679,Pharmacy,TABLETS,PACK,10,,100,
REAMOTIL,REAMOTIL SUSP ,,15286,Pharmacy,SUSPENSION,BOTTLE,,,1,
REBEL ME PERFUME,REBEL ME PERFUME 100ML,,6.92808E+12,Supermarket,,BOTTLE,100ML,,1,
REBIZOLE,REBIZOLE TABS 20MG X 10,Rabeprazole,6012681,Pharmacy,TABLETS,PACK,10,,10,
REBORN CLEANSER,REBORN CLEANSER X 1,,6011643,Supermarket,,JAR,,,1,
RECOVER MILK,RECOVER MILK X 1,,6012552,Pharmacy,,PACK,,,1,
RECTANGLE CASSEROLE DISH 3 SETS,RECTANGLE CASSEROLE DISH 3 SETS,,1008167,Supermarket,,PACK,,,1,RONKYEM ENTERPRISES
RECTIN-A,RECTIN-A CREAM ,,14819,Pharmacy,CREAM,TUBE,,,1,
RECTONE,RECTONE TABS X 30,,6071,Pharmacy,TABLETS,PACK,,,1,
RED DIAMOND PERFUME,RED DIAMOND PERFUME X 1,,6010360,Supermarket,,PACK,,,1,
RED FIRE PERFUME  100ML,RED FIRE PERFUME  100ML,,15088,Supermarket,,BOTTLE,,,1,
RED FLOWER PERFUME,RED FLOWER PERFUME X 1,,13614,Supermarket,,BOTTLE,1,,1,
RED IRON,RED IRON SYR ,,7975,Pharmacy,SYRUP,BOTTLE,,,1,
RED JEANS BODY SPRAY,RED JEANS BODY SPRAY X 1,,13758,Supermarket,,SPRAY BOTTLE,1,,1,
RED JEANS PERFUME,RED JEANS PERFUME 75ML,,8.01837E+12,Supermarket,,BOTTLE,75ML,,1,
RED LABEL WHISKY,RED LABEL WHISKY 700ML,,5.00027E+12,Supermarket,,BOTTLE,,,1,
RED LABEL WINE,RED LABEL WINE 20CL,,1007383,Supermarket,,BOTTLE,,,1,
RED LABEL WINE 75CL,RED LABEL WINE 75CL,,5.00027E+12,Supermarket,,BOTTLE,,,1,
RED SEA COD LIVER OIL,RED SEA COD LIVER OIL CAPS 1000MG X 30,,1007571,Pharmacy,CAPSULES,PACK,,,1,
red sunburn shirley,RED SUNBURN SHIRLEY X 1,,6009803,Supermarket,,CAN,,,1,
RED YEAST RICE(SUNDOWN) 1200MG CAPS X 150,RED YEAST RICE(SUNDOWN) 1200MG CAPS X 150  ,,30768062491,Pharmacy,,JAR,,Paracetamol overdosage ,1,
REDCOD CODLIVER OIL,REDCOD CODLIVER OIL CAPS 300MG X 30,,,Pharmacy,CAPSULES,PACK,,,1,SUITELIFE PHARMACEUTICALS LTD.
REDMOND,REDMOND EYE DROPS 5ML X 1,,,Pharmacy,EYE DROPS,PACK,,,1,WORLDCARE PHARMA NIG LTD
redness reliever(equate),REDNESS RELIEVER(EQUATE) EYE DROPS X 1,,6012215,Pharmacy,EYE DROPS,PACK,,,1,
REDUCDYN,REDUCDYN INJ ,,8645,Pharmacy,INJECTION (SOLUTION),AMPOULES,1,,1,
REDUCDYN,REDUCDYN TABS  X 50,,7433,Pharmacy,TABLETS,BLISTER,10,,50,
REESHAPE X 30,REESHAPE X 30 CAPS ,,1007551,Pharmacy,CAPSULES,PACK,,,1,
REFER CRACKED HEEL CREAM,REFER CRACKED HEEL CREAM X 1,,17083,Supermarket,,PACK,,,1,
REFER STRECHMARK  CREAM,REFER STRECHMARK  CREAM 30G,,13516,Supermarket,,TUBE,30G,,1,
REFRESH TEARS,REFRESH TEARS EAR DROPS X 1,,6013403,Pharmacy,EAR DROPS,PACK,,,1,
REFRESH YOUR BREATH,REFRESH YOUR BREATH   X 1,,10331,Pharmacy,,BOTTLE,1,,1,
REFUCIL,REFUCIL  500MG  TAB X 20,,8279,Pharmacy,TABLETS,BLISTER,10,,20,
REFUCIL,REFUCIL SUSP 125MG/5ML 100ML,Griseofulvin,1000015,Pharmacy,SUSPENSION,BOTTLE,100ML,,1,
REFUSE SACK,REFUSE SACK X 20,,15451,Supermarket,,PACK,20,,20,
REGACAM,REGACAM CAPS 20MG,,8.90603E+12,Pharmacy,CAPSULES,PACK,,,1,
REGINA WINE DRINK 75CL,REGINA WINE DRINK 75CL,,15152,Supermarket,,BOTTLE,,,1,
Regroton,REGROTON TABS  X 20,Reserpine and Chlorthalidone,8.6995E+12,Pharmacy,TABLETS,BLISTER,10,,20,
REGULAR SPRAY STARCH,REGULAR SPRAY STARCH X 12,,13819,Supermarket,,SACHET,12,,12,
REICHAMOX,REICHAMOX CAPS 250MG X 100,,5751,Pharmacy,CAPSULES,BLISTER,10,,100,
REICHAMOX,REICHAMOX CAPS 500MG X 100,Amoxycillin,5.03685E+12,Pharmacy,CAPSULES,BLISTER,10,,100,
REICHLOX,REICHLOX CAPS 500MG X 100,l-aspartic acid,1000288,Pharmacy,CAPSULES,BLISTER,10,,100,
REICHLOX,REICHLOX DROPS  8ML,l-aspartic acid,1000019,Pharmacy,ORAL DROPS,BOTTLE,8ML,,1,
REJUVENATING CREAM 470ML,REJUVENATING CREAM 470ML,,15975,Supermarket,,JAR,,,1,
rejuver X 60,REJUVER X 60 CAPS ,,14978,Pharmacy,CAPSULES,JAR,,,1,
REKMAL,REKMAL INJ  X 6,,8.90604E+12,Pharmacy,INJECTION (SOLUTION),VIALS,1,,6,ZOLON HEALTHCARE LIMITED
REKMAL,REKMAL INJ 120MG X 5,,6013101,Pharmacy,INJECTION (POWDER),VIALS,1,,5,
RELAX AND SLEEP TAB X 30(NATURE''S MEASURE),RELAX AND SLEEP TAB X 30(NATURE''S MEASURE)  ,,1008822,Pharmacy,,BOTTLE,,,1,
RELAX HAIR MOISTURIZE  OIL 100ML,RELAX HAIR MOISTURIZE  OIL 100ML X 1,,6009971,Supermarket,,JAR,,,1,
ReLAX HAIR RELAXER B/S,RELAX HAIR RELAXER B/S X 1,,6.15211E+12,Pharmacy,,JAR,,,1,
relax refresh kit,RELAX REFRESH KIT X 1,,6010164,Supermarket,,PACK,,,1,
RELAX RELAXER M/S,RELAX RELAXER M/S X 1,,6009822,Supermarket,,JAR,,,1,
RELAX RELAXER S/S,RELAX RELAXER S/S X 1,,6009826,Supermarket,,JAR,,,1,
relaxo,RELAXO GEL 30GM X 1,,6009275,Pharmacy,GEL,TUBE,,,1,
RELCER GEL,RELCER GEL 180ML,,8.90409E+12,Pharmacy,SUSPENSION,BOTTLE,180ML,,1,
RELEV PROTEC,RELEV PROTEC TABS  X 40,,15101,Pharmacy,TABLETS,BLISTER,20,,40,
relev rapid,RELEV RAPID  550MG  TAB X 20,,1002126,Pharmacy,TABLETS,BLISTER,10,,20,
relev rapid,RELEV RAPID TABS 550MG X 100,,15011,Pharmacy,TABLETS,BLISTER,10,,100,
RELEV,RELEV TABS 500MG X 20,Naproxen,1002038,Pharmacy,TABLETS,BLISTER,10,,20,
